satisfaction_level;last_evaluation;number_project;average_monthly_hours;tenure;work_accident;promotion_last_5years;salary;department;left;workload_segment;high_performer_unsatisfied;critical_tenure;overdue_promotion;risk_score;leaving_probability;attrition_risk;risk_reasons
0,44;0,52;2;128;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9963547485283822;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,45;0,46;2;149;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,996351858986555;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,38;0,47;2;152;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9963417271862562;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,4;0,49;2;140;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9963395686722456;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,4;0,51;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9963390413752823;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,43;0,49;2;155;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9963390319237174;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,38;0,47;2;128;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9963341778600145;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,43;0,51;2;131;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9963283928940112;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,43;0,51;2;132;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9963283928940112;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,44;0,49;2;130;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9963247099784573;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,37;0,47;2;151;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9963233923843441;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,39;0,56;2;130;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,996321418746605;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,39;0,57;2;157;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9963190595608573;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,36;0,47;2;129;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9963158430581025;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,4;0,54;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9963016077655443;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,39;0,57;2;127;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9962986473879867;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,44;0,51;2;135;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9962933890476884;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,4;0,48;2;155;3;0;0;low;support;1;Balanced;0;1;0;2;0,9962837854686301;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,4;0,47;2;146;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,996280535108421;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,44;0,5;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9962727071466257;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,42;0,54;2;135;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9962630793546147;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,38;0,52;2;128;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9962609161255355;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,44;0,57;2;131;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9962579183956468;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,4;0,52;2;143;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9962539252707612;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,39;0,53;2;141;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9962530543507591;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,43;0,47;2;149;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,996249204726087;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,41;0,47;2;135;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9962449803637482;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,45;0,55;2;148;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9962436519101426;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,36;0,53;2;133;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9962425813236234;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,42;0,56;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9962423974535519;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,42;0,54;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9962423974535519;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,38;0,52;2;154;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9962402342244728;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,44;0,48;2;155;3;0;0;low;support;1;Balanced;0;1;0;2;0,9962322835727038;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,45;0,53;2;159;3;0;0;low;sales;1;Balanced;0;1;0;2;0,9962263814535355;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,45;0,51;2;147;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,996217237771382;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,45;0,5;2;147;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,996217237771382;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,39;0,46;2;159;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9962111463322597;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,44;0,48;2;128;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9962063135769473;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,37;0,57;2;130;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9962019647047415;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,1;0,85;7;279;4;0;0;medium;RandD;1;Overworked;1;1;0;3;0,9961938168365967;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied
0,46;0,48;2;129;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9961937063803379;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,37;0,51;2;127;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961812218429296;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,37;0,5;2;131;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961812218429296;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,38;0,49;2;140;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961794020407423;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,39;0,49;2;146;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961763639040149;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,43;0,53;2;147;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961759429916079;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,43;0,53;2;146;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961759429916079;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,43;0,53;2;148;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961759429916079;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,43;0,47;2;147;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9961727776386635;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,38;0,54;2;150;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961696723613455;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,42;0,49;2;145;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961646764088438;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,38;0,5;2;140;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961480811099733;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,11;0,89;6;284;4;0;0;low;RandD;1;Overworked;1;1;0;4;0,9961442295142562;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,41;0,46;2;156;3;1;0;low;sales;1;Balanced;0;1;0;2;0,9961334846935794;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,42;0,5;2;141;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9961333554780748;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,37;0,56;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,996123106332129;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,39;0,56;2;147;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,996107609363508;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,45;0,47;2;136;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9960940129991459;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,4;0,48;2;142;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9960906579865957;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,46;0,55;2;129;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9960854993039256;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,1;0,91;7;297;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9960813816849844;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,1;0,95;7;296;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9960813816849844;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,1;0,96;7;288;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9960813816849844;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,09;0,86;7;309;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9960813816849844;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,37;0,52;2;143;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9960754238373457;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,37;0,52;2;144;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9960754238373457;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,09;0,8;6;304;4;0;0;low;technical;1;Overworked;0;1;0;3;0,9960514115665821;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | Low Salary
0,11;0,8;6;304;4;0;0;low;technical;1;Overworked;0;1;0;3;0,9960514115665821;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | Low Salary
0,42;0,56;2;147;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9960492699715177;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,4;0,47;2;144;3;1;0;low;sales;1;Underutilized;0;1;0;3;0,9960481130998058;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,36;0,52;2;146;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9960287719405264;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,36;0,52;2;147;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9960287719405264;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,46;0,53;2;147;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9960171349080796;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,39;0,48;2;151;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9959836217540681;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,42;0,54;2;159;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9959807521153585;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,38;0,57;2;146;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9959666363673217;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,45;0,48;2;149;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9959427648841341;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,1;0,97;6;307;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,11;0,92;6;305;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,11;0,9;6;301;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,1;0,93;6;299;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,09;0,96;6;296;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,11;0,96;6;310;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,09;0,84;6;301;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,11;0,85;6;295;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,09;0,94;6;308;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,11;0,89;6;306;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9959418480963261;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,4;0,53;2;127;3;0;0;low;support;1;Underutilized;0;1;0;3;0,995940305460036;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,45;0,51;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9959387098829103;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,42;0,53;2;158;3;0;0;low;support;1;Balanced;0;1;0;2;0,9959301861419744;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,46;0,49;2;148;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9959232486096562;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,45;0,54;2;131;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9959219581742351;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,46;0,54;2;144;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9959183418176479;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,38;0,51;2;159;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9959172294055856;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,46;0,5;2;141;3;0;0;low;sales;1;Underutilized;0;1;0;3;0,9958919276788872;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,39;0,45;2;140;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9958912018328197;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,44;0,51;2;150;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9958816453064767;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,45;0,47;2;146;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9958802036160489;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,4;0,51;2;139;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9958789459793421;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,36;0,56;2;159;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9958614609939356;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,45;0,52;2;145;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9958535937783891;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,36;0,48;2;136;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9958532318299058;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,37;0,48;2;129;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9958327378477619;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,44;0,51;2;138;3;0;0;low;support;1;Underutilized;0;1;0;3;0,995827444083416;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,39;0,46;2;127;3;0;0;low;management;1;Underutilized;0;1;0;3;0,9958259790467562;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,44;0,45;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,9958089516626558;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,4;0,46;2;128;3;0;0;low;management;1;Underutilized;0;1;0;3;0,9958031959870907;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,11;0,95;7;300;4;0;0;medium;management;1;Overworked;1;1;0;3;0,9957996781985688;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied
0,38;0,45;2;132;3;0;0;medium;sales;1;Underutilized;0;1;0;2;0,9957833816561867;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,37;0,46;2;140;3;0;0;low;support;1;Underutilized;0;1;0;3;0,9957812623128937;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,42;0,48;2;129;3;0;0;low;management;1;Underutilized;0;1;0;3;0,9957671066732725;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,38;0,45;2;156;3;0;0;medium;sales;1;Balanced;0;1;0;1;0,995762699755124;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
